10936.908: [GC 10936.908: [ParNew: 471872K->30148K(471872K), 0.0630530 secs] 3787217K->3345494K(11361088K), 0.0633090 secs] [Times: user=0.51 sys=0.01, real=0.06 secs] 
11571.634: [GC 11571.634: [ParNew: 449604K->33512K(471872K), 0.0815180 secs] 3764950K->3348858K(11361088K), 0.0817570 secs] [Times: user=0.55 sys=0.01, real=0.08 secs] 
12239.298: [GC 12239.298: [ParNew: 452968K->21236K(471872K), 0.0907880 secs] 3768314K->3352350K(11361088K), 0.0910380 secs] [Times: user=0.38 sys=0.05, real=0.09 secs] 
12938.382: [GC 12938.382: [ParNew: 440692K->11585K(471872K), 0.0583960 secs] 3771806K->3342699K(11361088K), 0.0586330 secs] [Times: user=0.42 sys=0.00, real=0.06 secs] 
13626.891: [GC 13626.891: [ParNew: 431041K->10250K(471872K), 0.0592030 secs] 3762155K->3341487K(11361088K), 0.0594650 secs] [Times: user=0.43 sys=0.01, real=0.06 secs] 
13777.143: [GC 13777.143: [ParNew: 429706K->21872K(471872K), 0.0529900 secs] 3760943K->3354347K(11361088K), 0.0532430 secs] [Times: user=0.48 sys=0.00, real=0.05 secs] 
14127.010: [GC 14127.011: [ParNew: 441328K->32002K(471872K), 0.0869530 secs] 3773803K->3364692K(11361088K), 0.0872150 secs] [Times: user=0.48 sys=0.01, real=0.09 secs] 
14212.852: [GC 14212.852: [ParNew: 451458K->29608K(471872K), 0.0706930 secs] 3784148K->3362369K(11361088K), 0.0709560 secs] [Times: user=0.47 sys=0.01, real=0.07 secs] 
14508.921: [GC 14508.921: [ParNew: 449064K->24537K(471872K), 0.0410400 secs] 3781825K->3357718K(11361088K), 0.0412810 secs] [Times: user=0.42 sys=0.00, real=0.04 secs] 
14509.592: [GC 14509.592: [ParNew: 443993K->19092K(471872K), 0.0462160 secs] 3777174K->3357940K(11361088K), 0.0464480 secs] [Times: user=0.38 sys=0.03, real=0.05 secs] 
15079.275: [GC 15079.276: [ParNew: 438548K->16087K(471872K), 0.0632980 secs] 3777396K->3359552K(11361088K), 0.0635670 secs] [Times: user=0.34 sys=0.01, real=0.06 secs] 
15504.866: [GC 15504.867: [ParNew: 435543K->24825K(471872K), 0.0877020 secs] 3779008K->3370993K(11361088K), 0.0879620 secs] [Times: user=0.68 sys=0.01, real=0.09 secs] 
15533.261: [GC 15533.261: [ParNew: 444281K->19591K(471872K), 0.0570810 secs] 3790449K->3366324K(11361088K), 0.0573620 secs] [Times: user=0.44 sys=0.00, real=0.05 secs] 
15551.227: [GC 15551.227: [ParNew: 439047K->25755K(471872K), 0.0779470 secs] 3785780K->3372490K(11361088K), 0.0781910 secs] [Times: user=0.48 sys=0.00, real=0.08 secs] 
15574.447: [GC 15574.447: [ParNew: 445211K->51833K(471872K), 0.0522730 secs] 3791946K->3398751K(11361088K), 0.0525370 secs] [Times: user=0.53 sys=0.00, real=0.05 secs] 
15643.310: [GC 15643.311: [ParNew: 471289K->48444K(471872K), 0.2230030 secs] 3818207K->3437006K(11361088K), 0.2232540 secs] [Times: user=0.60 sys=0.13, real=0.23 secs] 
15901.408: [GC 15901.408: [ParNew: 467900K->32051K(471872K), 0.1089370 secs] 3856462K->3420613K(11361088K), 0.1091790 secs] [Times: user=0.51 sys=0.00, real=0.10 secs] 
16358.045: [GC 16358.045: [ParNew: 451507K->21885K(471872K), 0.0618920 secs] 3840069K->3415196K(11361088K), 0.0621500 secs] [Times: user=0.38 sys=0.01, real=0.07 secs] 
16383.614: [GC 16383.614: [ParNew: 441341K->43511K(471872K), 0.1470000 secs] 3834652K->3436823K(11361088K), 0.1472280 secs] [Times: user=1.12 sys=0.00, real=0.15 secs] 
16435.468: [GC 16435.468: [ParNew: 462967K->26719K(471872K), 0.0910000 secs] 3856279K->3435955K(11361088K), 0.0912520 secs] [Times: user=0.34 sys=0.06, real=0.09 secs] 
16470.652: [GC 16470.652: [ParNew: 446175K->35993K(471872K), 0.0507270 secs] 3855411K->3445229K(11361088K), 0.0509800 secs] [Times: user=0.52 sys=0.00, real=0.05 secs] 
16512.950: [GC 16512.950: [ParNew: 455449K->40140K(471872K), 0.1630240 secs] 3864685K->3476919K(11361088K), 0.1632670 secs] [Times: user=0.56 sys=0.09, real=0.16 secs] 
16532.625: [GC 16532.625: [ParNew: 459596K->29622K(471872K), 0.1104740 secs] 3896375K->3484859K(11361088K), 0.1107270 secs] [Times: user=0.39 sys=0.07, real=0.11 secs] 
16557.209: [GC 16557.209: [ParNew: 449078K->52416K(471872K), 0.0541000 secs] 3904315K->3511801K(11361088K), 0.0543340 secs] [Times: user=0.49 sys=0.02, real=0.05 secs] 
16598.255: [GC 16598.255: [ParNew: 471801K->41591K(471872K), 0.1980600 secs] 3931186K->3551528K(11361088K), 0.1983060 secs] [Times: user=0.62 sys=0.17, real=0.20 secs] 
16617.953: [GC 16617.953: [ParNew: 461047K->52416K(471872K), 0.2317410 secs] 3970984K->3598941K(11361088K), 0.2319770 secs] [Times: user=0.90 sys=0.09, real=0.23 secs] 
16642.581: [GC 16642.581: [ParNew: 471872K->52416K(471872K), 0.3558670 secs] 4018397K->3664095K(11361088K), 0.3561120 secs] [Times: user=0.80 sys=0.18, real=0.36 secs] 
16752.259: [GC 16752.259: [ParNew: 471872K->20870K(471872K), 0.0488280 secs] 4083551K->3632550K(11361088K), 0.0490870 secs] [Times: user=0.46 sys=0.00, real=0.05 secs] 
16855.816: [GC 16855.816: [ParNew: 440326K->28914K(471872K), 0.0690810 secs] 4052006K->3640594K(11361088K), 0.0693430 secs] [Times: user=0.49 sys=0.01, real=0.07 secs] 
16879.215: [GC 16879.215: [ParNew: 448370K->51831K(471872K), 0.0546520 secs] 4060050K->3663511K(11361088K), 0.0548870 secs] [Times: user=0.57 sys=0.00, real=0.06 secs] 
16902.046: [GC 16902.046: [ParNew: 471287K->37774K(471872K), 0.1577410 secs] 4082967K->3690762K(11361088K), 0.1579890 secs] [Times: user=0.62 sys=0.12, real=0.16 secs] 
16945.950: [GC 16945.951: [ParNew: 457230K->52416K(471872K), 0.0595220 secs] 4110218K->3708967K(11361088K), 0.0597710 secs] [Times: user=0.53 sys=0.01, real=0.06 secs] 
16959.508: [GC 16959.508: [ParNew: 471826K->52416K(471872K), 0.3203420 secs] 4128378K->3782160K(11361088K), 0.3205760 secs] [Times: user=1.12 sys=0.20, real=0.32 secs] 
16976.866: [GC 16976.866: [ParNew: 471872K->52416K(471872K), 0.2887220 secs] 4201616K->3840952K(11361088K), 0.2889720 secs] [Times: user=0.78 sys=0.15, real=0.29 secs] 
16999.967: [GC 16999.967: [ParNew: 471872K->37491K(471872K), 0.1197370 secs] 4260408K->3826028K(11361088K), 0.1199800 secs] [Times: user=0.56 sys=0.01, real=0.12 secs] 
17018.144: [GC 17018.144: [ParNew: 456947K->45624K(471872K), 0.0769240 secs] 4245484K->3842364K(11361088K), 0.0771720 secs] [Times: user=0.42 sys=0.03, real=0.07 secs] 
17074.581: [GC 17074.581: [ParNew: 465080K->38182K(471872K), 0.1504290 secs] 4261820K->3865353K(11361088K), 0.1507330 secs] [Times: user=0.52 sys=0.10, real=0.15 secs] 
17125.793: [GC 17125.793: [ParNew: 457638K->38645K(471872K), 0.1288410 secs] 4284809K->3865817K(11361088K), 0.1290910 secs] [Times: user=0.56 sys=0.01, real=0.13 secs] 
17306.889: [GC 17306.889: [ParNew: 458101K->27534K(471872K), 0.1237550 secs] 4285273K->3867006K(11361088K), 0.1240190 secs] [Times: user=0.38 sys=0.03, real=0.13 secs] 
17400.637: [GC 17400.637: [ParNew: 446990K->15318K(471872K), 0.0727710 secs] 4286462K->3854791K(11361088K), 0.0730100 secs] [Times: user=0.49 sys=0.01, real=0.07 secs] 
17419.253: [GC 17419.254: [ParNew: 434774K->31029K(471872K), 0.1989740 secs] 4274247K->3870502K(11361088K), 0.1992270 secs] [Times: user=2.28 sys=0.00, real=0.20 secs] 
17447.918: [GC 17447.918: [ParNew: 450485K->26382K(471872K), 0.0817900 secs] 4289958K->3870688K(11361088K), 0.0820320 secs] [Times: user=0.47 sys=0.02, real=0.08 secs] 
17512.821: [GC 17512.821: [ParNew: 445838K->26034K(471872K), 0.0730020 secs] 4290144K->3870340K(11361088K), 0.0732500 secs] [Times: user=0.50 sys=0.01, real=0.08 secs] 
17540.875: [GC 17540.875: [ParNew: 445490K->52416K(471872K), 0.0955200 secs] 4289796K->3900601K(11361088K), 0.0957720 secs] [Times: user=0.60 sys=0.01, real=0.09 secs] 
17571.575: [GC 17571.575: [ParNew: 471854K->42791K(471872K), 0.1932450 secs] 4320040K->3929583K(11361088K), 0.1934820 secs] [Times: user=0.59 sys=0.13, real=0.20 secs] 
17585.194: [GC 17585.194: [ParNew: 462247K->28533K(471872K), 0.0626390 secs] 4349039K->3915325K(11361088K), 0.0628790 secs] [Times: user=0.52 sys=0.00, real=0.06 secs] 
17630.914: [GC 17630.914: [ParNew: 447989K->35528K(471872K), 0.0908280 secs] 4334781K->3922320K(11361088K), 0.0910830 secs] [Times: user=0.52 sys=0.01, real=0.09 secs] 
17668.275: [GC 17668.275: [ParNew: 454984K->48311K(471872K), 0.0629370 secs] 4341776K->3940261K(11361088K), 0.0631730 secs] [Times: user=0.56 sys=0.02, real=0.07 secs] 
17691.201: [GC 17691.201: [ParNew: 467767K->52416K(471872K), 0.2031970 secs] 4359717K->3983873K(11361088K), 0.2034390 secs] [Times: user=0.92 sys=0.13, real=0.20 secs] 
17706.993: [GC 17706.993: [ParNew: 471872K->52416K(471872K), 0.3323140 secs] 4403329K->4043503K(11361088K), 0.3325490 secs] [Times: user=1.01 sys=0.14, real=0.33 secs] 
17761.549: [GC 17761.549: [ParNew: 471872K->52415K(471872K), 0.3471820 secs] 4462959K->4109014K(11361088K), 0.3474260 secs] [Times: user=0.79 sys=0.15, real=0.34 secs] 
17802.247: [GC 17802.247: [ParNew: 471871K->15490K(471872K), 0.0494130 secs] 4528470K->4072089K(11361088K), 0.0496530 secs] [Times: user=0.43 sys=0.00, real=0.05 secs] 
17842.124: [GC 17842.124: [ParNew: 434946K->21343K(471872K), 0.0777570 secs] 4491545K->4077942K(11361088K), 0.0780100 secs] [Times: user=0.48 sys=0.00, real=0.08 secs] 
17876.873: [GC 17876.873: [ParNew: 440799K->19155K(471872K), 0.0521310 secs] 4497398K->4075753K(11361088K), 0.0524020 secs] [Times: user=0.46 sys=0.00, real=0.05 secs] 
17884.271: [GC 17884.272: [ParNew: 438611K->52415K(471872K), 0.1820010 secs] 4495209K->4120935K(11361088K), 0.1822490 secs] [Times: user=0.69 sys=0.01, real=0.18 secs] 
17906.911: [GC 17906.911: [ParNew: 471871K->52220K(471872K), 0.1577550 secs] 4540391K->4158910K(11361088K), 0.1580120 secs] [Times: user=0.70 sys=0.10, real=0.16 secs] 
17917.249: [GC 17917.249: [ParNew: 471676K->52416K(471872K), 0.1377440 secs] 4578366K->4189049K(11361088K), 0.1379800 secs] [Times: user=0.66 sys=0.08, real=0.14 secs] 
17938.099: [GC 17938.099: [ParNew: 471872K->35671K(471872K), 0.1402400 secs] 4608505K->4204573K(11361088K), 0.1405020 secs] [Times: user=0.53 sys=0.11, real=0.14 secs] 
17956.876: [GC 17956.877: [ParNew: 455127K->31454K(471872K), 0.0623800 secs] 4624029K->4200356K(11361088K), 0.0626410 secs] [Times: user=0.56 sys=0.01, real=0.07 secs] 
17957.629: [GC 17957.629: [ParNew: 450910K->52416K(471872K), 0.0509310 secs] 4619812K->4221317K(11361088K), 0.0511790 secs] [Times: user=0.61 sys=0.00, real=0.05 secs] 
17958.364: [GC 17958.364: [ParNew: 471872K->52416K(471872K), 0.1120930 secs] 4640773K->4244485K(11361088K), 0.1123330 secs] [Times: user=0.63 sys=0.09, real=0.11 secs] 
17959.269: [GC 17959.269: [ParNew: 471872K->52416K(471872K), 0.1141610 secs] 4663941K->4264278K(11361088K), 0.1144180 secs] [Times: user=0.57 sys=0.08, real=0.11 secs] 
17977.177: [GC 17977.177: [ParNew: 471872K->52416K(471872K), 0.2319050 secs] 4683734K->4295982K(11361088K), 0.2321600 secs] [Times: user=0.74 sys=0.08, real=0.24 secs] 
17995.464: [GC 17995.464: [ParNew: 471872K->52415K(471872K), 0.1993830 secs] 4715438K->4320509K(11361088K), 0.1996580 secs] [Times: user=0.64 sys=0.05, real=0.20 secs] 
18025.240: [GC 18025.240: [ParNew: 471871K->41822K(471872K), 0.1871280 secs] 4739965K->4332208K(11361088K), 0.1873830 secs] [Times: user=0.86 sys=0.10, real=0.19 secs] 
18051.794: [GC 18051.794: [ParNew: 461278K->33421K(471872K), 0.0602860 secs] 4751664K->4323808K(11361088K), 0.0604880 secs] [Times: user=0.48 sys=0.00, real=0.06 secs] 
18082.078: [GC 18082.078: [ParNew: 452877K->50146K(471872K), 0.0995280 secs] 4743264K->4340533K(11361088K), 0.0998080 secs] [Times: user=0.64 sys=0.00, real=0.10 secs] 
18102.675: [GC 18102.675: [ParNew: 469602K->52416K(471872K), 0.1517810 secs] 4759989K->4371077K(11361088K), 0.1520350 secs] [Times: user=0.56 sys=0.09, real=0.15 secs] 
18131.058: [GC 18131.058: [ParNew: 471872K->49827K(471872K), 0.1196300 secs] 4790533K->4395410K(11361088K), 0.1198790 secs] [Times: user=0.58 sys=0.09, real=0.12 secs] 
18164.489: [GC 18164.489: [ParNew: 469283K->36661K(471872K), 0.1433830 secs] 4814866K->4410852K(11361088K), 0.1436200 secs] [Times: user=0.50 sys=0.09, real=0.14 secs] 
18181.788: [GC 18181.788: [ParNew: 456117K->43854K(471872K), 0.0684810 secs] 4830308K->4418045K(11361088K), 0.0687350 secs] [Times: user=0.63 sys=0.00, real=0.07 secs] 
18189.173: [GC 18189.173: [ParNew: 463310K->50338K(471872K), 0.1520010 secs] 4837501K->4454004K(11361088K), 0.1522600 secs] [Times: user=0.61 sys=0.09, real=0.15 secs] 
18200.573: [GC 18200.573: [ParNew: 469794K->48725K(471872K), 0.1292770 secs] 4873460K->4478128K(11361088K), 0.1295560 secs] [Times: user=0.59 sys=0.07, real=0.13 secs] 
18233.793: [GC 18233.793: [ParNew: 468181K->33756K(471872K), 0.1542860 secs] 4897584K->4493175K(11361088K), 0.1545290 secs] [Times: user=0.52 sys=0.10, real=0.16 secs] 
18252.129: [GC 18252.130: [ParNew: 453212K->52416K(471872K), 0.0759740 secs] 4912631K->4516918K(11361088K), 0.0762230 secs] [Times: user=0.61 sys=0.01, real=0.08 secs] 
18259.695: [GC 18259.695: [ParNew: 471872K->43377K(471872K), 0.1984310 secs] 4936374K->4556601K(11361088K), 0.1986840 secs] [Times: user=0.61 sys=0.15, real=0.20 secs] 
18277.592: [GC 18277.592: [ParNew: 462833K->40643K(471872K), 0.0512090 secs] 4976057K->4553867K(11361088K), 0.0514480 secs] [Times: user=0.54 sys=0.00, real=0.05 secs] 
18280.025: [GC 18280.026: [ParNew: 460099K->37901K(471872K), 0.1540340 secs] 4973323K->4584409K(11361088K), 0.1542920 secs] [Times: user=0.60 sys=0.10, real=0.16 secs] 
18280.961: [GC 18280.961: [ParNew: 457357K->46212K(471872K), 0.0515260 secs] 5003865K->4592720K(11361088K), 0.0517440 secs] [Times: user=0.60 sys=0.01, real=0.05 secs] 
18281.655: [GC 18281.655: [ParNew: 465668K->52416K(471872K), 0.1089190 secs] 5012176K->4618423K(11361088K), 0.1091460 secs] [Times: user=0.63 sys=0.05, real=0.11 secs] 
18282.378: [GC 18282.378: [ParNew: 471872K->52416K(471872K), 0.1177680 secs] 5037879K->4637930K(11361088K), 0.1179860 secs] [Times: user=0.56 sys=0.06, real=0.12 secs] 
18285.436: [GC 18285.436: [ParNew: 471872K->52416K(471872K), 0.2290140 secs] 5057386K->4669743K(11361088K), 0.2292440 secs] [Times: user=0.79 sys=0.07, real=0.23 secs] 
18311.145: [GC 18311.145: [ParNew: 471872K->52416K(471872K), 0.3433720 secs] 5089199K->4720938K(11361088K), 0.3436280 secs] [Times: user=0.87 sys=0.20, real=0.34 secs] 
18338.510: [GC 18338.510: [ParNew: 471872K->52416K(471872K), 0.0770920 secs] 5140394K->4728983K(11361088K), 0.0773400 secs] [Times: user=0.56 sys=0.02, real=0.08 secs] 
18354.466: [GC 18354.466: [ParNew: 471872K->52416K(471872K), 0.2339350 secs] 5148439K->4786826K(11361088K), 0.2341950 secs] [Times: user=0.94 sys=0.17, real=0.24 secs] 
18358.385: [GC 18358.385: [ParNew: 471872K->52415K(471872K), 0.2277910 secs] 5206282K->4832332K(11361088K), 0.2280280 secs] [Times: user=0.70 sys=0.13, real=0.23 secs] 
18384.666: [GC 18384.667: [ParNew: 471871K->26223K(471872K), 0.0928590 secs] 5251788K->4806139K(11361088K), 0.0931010 secs] [Times: user=0.55 sys=0.00, real=0.10 secs] 
18394.407: [GC 18394.407: [ParNew: 445679K->37396K(471872K), 0.0520880 secs] 5225595K->4817312K(11361088K), 0.0523260 secs] [Times: user=0.55 sys=0.01, real=0.05 secs] 
18410.978: [GC 18410.978: [ParNew: 456852K->45644K(471872K), 0.1321630 secs] 5236768K->4856067K(11361088K), 0.1324020 secs] [Times: user=0.56 sys=0.12, real=0.13 secs] 
18423.716: [GC 18423.716: [ParNew: 465100K->42535K(471872K), 0.1184860 secs] 5275523K->4878681K(11361088K), 0.1187450 secs] [Times: user=0.56 sys=0.08, real=0.12 secs] 
18441.358: [GC 18441.358: [ParNew: 461711K->41247K(471872K), 0.1168040 secs] 5297858K->4903207K(11361088K), 0.1170620 secs] [Times: user=0.55 sys=0.09, real=0.12 secs] 
18462.199: [GC 18462.199: [ParNew: 460703K->42253K(471872K), 0.1347580 secs] 5322663K->4929753K(11361088K), 0.1350240 secs] [Times: user=0.51 sys=0.08, real=0.13 secs] 
18463.135: [GC 18463.135: [ParNew: 461709K->44963K(471872K), 0.0482030 secs] 5349209K->4932464K(11361088K), 0.0484140 secs] [Times: user=0.55 sys=0.00, real=0.05 secs] 
18463.956: [GC 18463.956: [ParNew: 464419K->52416K(471872K), 0.0957960 secs] 5351920K->4956867K(11361088K), 0.0960290 secs] [Times: user=0.62 sys=0.07, real=0.10 secs] 
18464.689: [GC 18464.689: [ParNew: 471872K->52416K(471872K), 0.1279110 secs] 5376323K->4979182K(11361088K), 0.1281490 secs] [Times: user=0.60 sys=0.07, real=0.12 secs] 
18465.968: [GC 18465.968: [ParNew: 471872K->52416K(471872K), 0.2501990 secs] 5398638K->5017147K(11361088K), 0.2504300 secs] [Times: user=0.96 sys=0.11, real=0.25 secs] 
18480.100: [GC 18480.100: [ParNew: 471872K->52416K(471872K), 0.2547850 secs] 5436603K->5059865K(11361088K), 0.2550230 secs] [Times: user=0.84 sys=0.18, real=0.25 secs] 
18506.679: [GC 18506.680: [ParNew: 471872K->50961K(471872K), 0.0708360 secs] 5479321K->5058411K(11361088K), 0.0711040 secs] [Times: user=0.56 sys=0.00, real=0.07 secs] 
18521.607: [GC 18521.607: [ParNew: 470417K->52416K(471872K), 0.1310790 secs] 5477867K->5088513K(11361088K), 0.1313140 secs] [Times: user=0.71 sys=0.08, real=0.13 secs] 
18529.670: [GC 18529.670: [ParNew: 471872K->52416K(471872K), 0.3236340 secs] 5507969K->5150368K(11361088K), 0.3238970 secs] [Times: user=0.82 sys=0.16, real=0.32 secs] 
18546.565: [GC 18546.565: [ParNew: 471872K->52416K(471872K), 0.1930480 secs] 5569824K->5182319K(11361088K), 0.1933290 secs] [Times: user=1.03 sys=0.09, real=0.20 secs] 
18564.631: [GC 18564.631: [ParNew: 471872K->52416K(471872K), 0.2379380 secs] 5601775K->5232595K(11361088K), 0.2382050 secs] [Times: user=0.87 sys=0.16, real=0.24 secs] 
18573.711: [GC 18573.712: [ParNew: 471872K->49986K(471872K), 0.1698180 secs] 5652051K->5264682K(11361088K), 0.1700750 secs] [Times: user=0.61 sys=0.11, real=0.17 secs] 
18575.312: [GC 18575.313: [ParNew: 469442K->33070K(471872K), 0.1142290 secs] 5684138K->5269490K(11361088K), 0.1144820 secs] [Times: user=0.64 sys=0.09, real=0.11 secs] 
18576.103: [GC 18576.103: [ParNew: 452526K->51027K(471872K), 0.0499920 secs] 5688946K->5287446K(11361088K), 0.0502390 secs] [Times: user=0.59 sys=0.00, real=0.05 secs] 
18576.820: [GC 18576.820: [ParNew: 470483K->52416K(471872K), 0.1101340 secs] 5706902K->5308166K(11361088K), 0.1103800 secs] [Times: user=0.65 sys=0.09, real=0.11 secs] 
18577.591: [GC 18577.591: [ParNew: 471872K->52416K(471872K), 0.1591460 secs] 5727622K->5329231K(11361088K), 0.1594560 secs] [Times: user=0.60 sys=0.04, real=0.16 secs] 
18586.076: [GC 18586.076: [ParNew: 471872K->52416K(471872K), 0.2299900 secs] 5748687K->5361025K(11361088K), 0.2302420 secs] [Times: user=0.81 sys=0.09, real=0.23 secs] 
18628.744: [GC 18628.744: [ParNew: 471872K->52415K(471872K), 0.2798790 secs] 5780481K->5407623K(11361088K), 0.2801300 secs] [Times: user=0.89 sys=0.17, real=0.28 secs] 
18630.045: [GC 18630.045: [ParNew: 471871K->40959K(471872K), 0.0495680 secs] 5827079K->5396167K(11361088K), 0.0497830 secs] [Times: user=0.60 sys=0.00, real=0.05 secs] 
18630.787: [GC 18630.787: [ParNew: 460415K->52416K(471872K), 0.0945320 secs] 5815623K->5422327K(11361088K), 0.0947770 secs] [Times: user=0.55 sys=0.05, real=0.09 secs] 
18631.542: [GC 18631.542: [ParNew: 471872K->52416K(471872K), 0.1179350 secs] 5841783K->5441845K(11361088K), 0.1181870 secs] [Times: user=0.66 sys=0.08, real=0.12 secs] 
18632.336: [GC 18632.336: [ParNew: 471872K->52416K(471872K), 0.1344380 secs] 5861301K->5462859K(11361088K), 0.1346820 secs] [Times: user=0.57 sys=0.07, real=0.13 secs] 
18651.218: [GC 18651.218: [ParNew: 471872K->52416K(471872K), 0.2590040 secs] 5882315K->5498197K(11361088K), 0.2592580 secs] [Times: user=0.82 sys=0.08, real=0.26 secs] 
18651.478: [GC [1 CMS-initial-mark: 5445781K(10889216K)] 5499143K(11361088K), 0.1024400 secs] [Times: user=0.09 sys=0.01, real=0.10 secs] 
18651.581: [CMS-concurrent-mark-start]
18653.394: [CMS-concurrent-mark: 1.812/1.814 secs] [Times: user=7.82 sys=0.18, real=1.81 secs] 
18653.394: [CMS-concurrent-preclean-start]
18653.443: [CMS-concurrent-preclean: 0.048/0.048 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
18653.443: [CMS-concurrent-abortable-preclean-start]
 CMS: abort preclean due to time 18658.481: [CMS-concurrent-abortable-preclean: 2.998/5.038 secs] [Times: user=3.25 sys=0.05, real=5.04 secs] 
18658.483: [GC[YG occupancy: 221596 K (471872 K)]18658.483: [Rescan (parallel) , 0.1936650 secs]18658.677: [weak refs processing, 0.2016280 secs]18658.879: [class unloading, 0.1159940 secs]18658.995: [scrub symbol & string tables, 0.1014850 secs] [1 CMS-remark: 5445781K(10889216K)] 5667377K(11361088K), 0.7334280 secs] [Times: user=2.78 sys=0.02, real=0.74 secs] 
18659.217: [CMS-concurrent-sweep-start]
18664.822: [CMS-concurrent-sweep: 5.246/5.605 secs] [Times: user=7.56 sys=0.61, real=5.60 secs] 
18664.823: [CMS-concurrent-reset-start]
18664.964: [CMS-concurrent-reset: 0.142/0.142 secs] [Times: user=0.04 sys=0.10, real=0.14 secs] 
18690.425: [GC 18690.426: [ParNew: 471872K->52416K(471872K), 0.0971330 secs] 3023307K->2625752K(11361088K), 0.0974060 secs] [Times: user=0.85 sys=0.01, real=0.10 secs] 
18730.437: [GC 18730.438: [ParNew: 471872K->52416K(471872K), 0.1682320 secs] 3045208K->2657076K(11361088K), 0.1685100 secs] [Times: user=0.93 sys=0.05, real=0.17 secs] 
18745.402: [GC 18745.402: [ParNew: 471872K->52416K(471872K), 0.1037220 secs] 3076532K->2688613K(11361088K), 0.1039750 secs] [Times: user=0.81 sys=0.02, real=0.11 secs] 
18753.613: [GC 18753.613: [ParNew: 471852K->52415K(471872K), 0.1283350 secs] 3108050K->2737524K(11361088K), 0.1285660 secs] [Times: user=0.67 sys=0.04, real=0.13 secs] 
18784.101: [GC 18784.101: [ParNew: 471871K->38233K(471872K), 0.0968770 secs] 3156980K->2723341K(11361088K), 0.0971040 secs] [Times: user=0.57 sys=0.00, real=0.09 secs] 
18796.279: [GC 18796.279: [ParNew: 457689K->47893K(471872K), 0.0682430 secs] 3142797K->2738699K(11361088K), 0.0684870 secs] [Times: user=0.58 sys=0.01, real=0.07 secs] 
18810.378: [GC 18810.378: [ParNew: 467349K->38864K(471872K), 0.0927490 secs] 3158155K->2763397K(11361088K), 0.0929880 secs] [Times: user=0.65 sys=0.02, real=0.10 secs] 
18819.600: [GC 18819.600: [ParNew: 458320K->37295K(471872K), 0.0904080 secs] 3182853K->2786771K(11361088K), 0.0906670 secs] [Times: user=0.54 sys=0.02, real=0.09 secs] 
18820.483: [GC 18820.483: [ParNew: 456751K->46896K(471872K), 0.0480650 secs] 3206227K->2796373K(11361088K), 0.0483130 secs] [Times: user=0.59 sys=0.00, real=0.04 secs] 
18821.194: [GC 18821.195: [ParNew: 466352K->52416K(471872K), 0.0713510 secs] 3215829K->2820883K(11361088K), 0.0716110 secs] [Times: user=0.61 sys=0.01, real=0.07 secs] 
18821.934: [GC 18821.934: [ParNew: 471872K->52416K(471872K), 0.0744950 secs] 3240339K->2842023K(11361088K), 0.0747430 secs] [Times: user=0.64 sys=0.02, real=0.07 secs] 
18823.575: [GC 18823.575: [ParNew: 471872K->52416K(471872K), 0.1378880 secs] 3261479K->2873179K(11361088K), 0.1381010 secs] [Times: user=0.77 sys=0.01, real=0.14 secs] 
